2013-6 ; 0 ; 0
2013-7 ; 0 ; 0
2013-8 ; 0 ; 3
2013-9 ; 0 ; 3
2013-10 ; 0 ; 1
2013-11 ; 0 ; 0
2013-12 ; 0 ; 0
2014-1 ; 0 ; 0
2014-2 ; 0 ; 0
2014-3 ; 0 ; 1
2014-4 ; 0 ; 4
2014-5 ; 0 ; 4
2014-6 ; 0 ; 4
2014-7 ; 0 ; 4
2014-8 ; 0 ; 4
2014-10 ; 0 ; 4
2014-12 ; 0 ; 4
2015-1 ; 0 ; 4
2015-2 ; 0 ; 4
2015-3 ; 0 ; 4
2015-4 ; 0 ; 6
2015-5 ; 0 ; 8
2015-6 ; 0 ; 8
2015-7 ; 0 ; 8
2015-8 ; 0 ; 8
2015-10 ; 0 ; 8
2015-11 ; 0 ; 8
2016-1 ; 0 ; 7
2016-2 ; 0 ; 7
2016-3 ; 0 ; 7
2016-4 ; 0 ; 7
2016-5 ; 0 ; 7
2016-6 ; 0 ; 11
2016-7 ; 0 ; 11
2016-11 ; 0 ; 11
2017-2 ; 0 ; 10
2017-3 ; 0 ; 10
2017-4 ; 0 ; 10
2017-8 ; 0 ; 10
2017-9 ; 0 ; 10
2017-10 ; 0 ; 9
2017-11 ; 0 ; 9
2017-12 ; 0 ; 9
2018-1 ; 0 ; 7
2018-3 ; 0 ; 7
2018-6 ; 0 ; 7
2018-9 ; 0 ; 7
2018-10 ; 0 ; 7
2018-11 ; 0 ; 7
2019-1 ; 0 ; 7
2019-2 ; 0 ; 7
2019-5 ; 0 ; 7
2019-7 ; 0 ; 7
2019-12 ; 0 ; 7
2020-2 ; 0 ; 7
