2006-9 ; 0 ; 0
2006-10 ; 0 ; 0
2006-11 ; 0 ; 0
2006-12 ; 0 ; 0
2007-1 ; 0 ; 0
2007-2 ; 0 ; 0
2007-3 ; 0 ; 0
2007-4 ; 0 ; 0
2007-5 ; 0 ; 0
2007-6 ; 0 ; 0
2007-7 ; 0 ; 0
2007-8 ; 0 ; 0
2007-9 ; 0 ; 0
2007-10 ; 0 ; 0
2007-11 ; 0 ; 0
2007-12 ; 0 ; 0
2008-1 ; 0 ; 0
2008-2 ; 0 ; 0
2008-3 ; 0 ; 0
2008-4 ; 0 ; 0
2008-5 ; 0 ; 0
2008-6 ; 0 ; 0
2008-7 ; 0 ; 0
2008-8 ; 0 ; 0
2008-9 ; 0 ; 0
2008-10 ; 0 ; 0
2008-11 ; 0 ; 0
2008-12 ; 0 ; 0
2009-1 ; 0 ; 0
2009-5 ; 0 ; 0
2009-6 ; 0 ; 0
2009-7 ; 0 ; 0
2009-8 ; 0 ; 0
2009-9 ; 0 ; 0
2009-11 ; 0 ; 0
2009-12 ; 0 ; 0
2010-1 ; 0 ; 0
2010-2 ; 0 ; 0
2010-4 ; 0 ; 0
2010-5 ; 0 ; 0
2010-6 ; 0 ; 0
2010-7 ; 0 ; 0
2010-8 ; 0 ; 0
2010-9 ; 0 ; 0
2010-10 ; 0 ; 0
2010-11 ; 0 ; 0
2010-12 ; 0 ; 0
2011-1 ; 0 ; 0
2011-2 ; 0 ; 0
2011-3 ; 0 ; 0
2011-5 ; 0 ; 0
2011-8 ; 0 ; 0
2011-10 ; 0 ; 0
2012-1 ; 0 ; 0
2012-5 ; 0 ; 0
2012-6 ; 0 ; 0
2012-7 ; 0 ; 0
2012-8 ; 0 ; 0
2012-9 ; 0 ; 0
2012-11 ; 0 ; 0
2012-12 ; 0 ; 0
2013-4 ; 0 ; 0
2013-7 ; 0 ; 0
2013-8 ; 0 ; 0
2013-11 ; 0 ; 0
2014-1 ; 0 ; 0
2014-2 ; 0 ; 0
2014-3 ; 0 ; 0
2014-4 ; 0 ; 0
2014-6 ; 0 ; 0
2014-7 ; 0 ; 0
2014-12 ; 0 ; 0
2015-2 ; 0 ; 0
2015-3 ; 0 ; 0
2015-4 ; 0 ; 0
2015-7 ; 0 ; 0
2015-10 ; 0 ; 0
2015-11 ; 0 ; 0
2015-12 ; 0 ; 0
2016-1 ; 0 ; 0
2016-2 ; 0 ; 0
2016-3 ; 0 ; 0
2016-4 ; 0 ; 0
2016-7 ; 0 ; 0
2016-8 ; 0 ; 0
2017-5 ; 0 ; 0
2017-7 ; 0 ; 0
2017-8 ; 0 ; 0
2017-10 ; 0 ; 0
2018-2 ; 0 ; 0
2018-5 ; 0 ; 0
2018-7 ; 0 ; 0
2018-9 ; 0 ; 0
2018-12 ; 0 ; 0
2019-1 ; 0 ; 0
2019-8 ; 0 ; 0
